date,region,rainfall,temperature,humidity
2020-07-11,Bandung,0.0,24.5,56.4
2020-07-12,Bandung,0.0,29.3,49.8
2020-07-13,Bandung,0.0,22.6,55.0
2020-07-14,Bandung,8.02,21.7,75.5
2020-07-15,Bandung,0.0,31.8,63.8
2020-07-16,Bandung,0.0,28.8,75.3
2020-07-17,Bandung,0.0,28.6,68.7
2020-07-18,Bandung,0.0,29.9,60.2
2020-07-19,Bandung,0.0,27.3,59.1
2020-07-20,Bandung,0.0,25.7,62.3
2020-07-21,Bandung,0.0,25.1,64.5
2020-07-22,Bandung,0.0,28.7,72.7
2020-07-23,Bandung,0.0,28.1,63.9
2020-07-24,Bandung,0.0,25.3,60.1
2020-07-25,Bandung,0.0,29.9,46.3
2020-07-26,Bandung,0.0,27.1,81.6
2020-07-27,Bandung,2.93,24.6,84.2
2020-07-28,Bandung,3.43,22.6,90.7
2020-07-29,Bandung,0.0,30.5,77.2
2020-07-30,Bandung,0.0,25.1,51.5
2020-07-31,Bandung,0.0,26.3,77.1
2020-08-01,Bandung,0.0,32.2,51.7
2020-08-02,Bandung,0.0,25.9,62.8
2020-08-03,Bandung,0.0,26.2,68.2
2020-08-04,Bandung,0.0,24.5,82.5
2020-08-05,Bandung,0.0,27.9,72.7
2020-08-06,Bandung,0.0,25.4,67.1
2020-08-07,Bandung,0.0,25.9,59.1
2020-08-08,Bandung,0.0,26.6,73.0
2020-08-09,Bandung,0.0,28.8,68.5
2020-08-10,Bandung,0.0,27.2,75.9
2020-08-11,Bandung,0.0,26.2,55.8
2020-08-12,Bandung,0.0,28.6,65.2
2020-08-13,Bandung,0.0,26.6,62.9
2020-08-14,Bandung,0.0,28.7,49.9
2020-08-15,Bandung,0.0,27.2,68.1
2020-08-16,Bandung,0.0,24.1,66.3
2020-08-17,Bandung,0.0,30.3,68.7
2020-08-18,Bandung,0.0,24.2,51.3
2020-08-19,Bandung,0.0,30.1,61.5
2020-08-20,Bandung,0.0,28.0,48.9
2020-08-21,Bandung,0.0,28.4,64.6
2020-08-22,Bandung,0.0,27.9,66.8
2020-08-23,Bandung,0.0,27.5,76.6
2020-08-24,Bandung,0.0,26.8,72.1
2020-08-25,Bandung,0.0,31.1,47.9
2020-08-26,Bandung,0.0,31.2,51.8
2020-08-27,Bandung,2.57,23.6,81.8
2020-08-28,Bandung,2.48,23.9,86.6
2020-08-29,Bandung,0.0,25.8,56.3
2020-08-30,Bandung,0.0,26.1,81.6
2020-08-31,Bandung,0.0,25.5,64.2
2020-09-01,Bandung,0.0,28.6,55.7
2020-09-02,Bandung,4.7,23.4,93.8
2020-09-03,Bandung,0.0,26.7,62.6
2020-09-04,Bandung,4.8,21.3,95.2
2020-09-05,Bandung,5.91,23.5,84.3
2020-09-06,Bandung,0.0,25.2,58.8
2020-09-07,Bandung,7.22,20.8,90.0
2020-09-08,Bandung,0.0,27.0,48.8
2020-09-09,Bandung,0.0,24.3,69.6
2020-09-10,Bandung,0.0,24.8,69.4
2020-09-11,Bandung,0.0,28.2,52.9
2020-09-12,Bandung,0.0,25.9,49.6
2020-09-13,Bandung,3.93,21.6,88.6
2020-09-14,Bandung,0.0,31.4,51.5
2020-09-15,Bandung,0.0,26.7,75.8
2020-09-16,Bandung,13.89,20.4,80.1
2020-09-17,Bandung,0.0,27.8,70.7
2020-09-18,Bandung,0.0,25.6,64.0
2020-09-19,Bandung,0.0,27.1,55.1
2020-09-20,Bandung,0.0,28.5,77.0
2020-09-21,Bandung,0.0,30.6,90.1
2020-09-22,Bandung,0.0,26.1,59.1
2020-09-23,Bandung,0.0,30.5,75.5
2020-09-24,Bandung,0.0,25.3,73.5
2020-09-25,Bandung,0.0,27.0,60.7
2020-09-26,Bandung,0.0,27.5,76.5
2020-09-27,Bandung,0.0,25.8,62.7
2020-09-28,Bandung,4.85,19.5,79.7
2020-09-29,Bandung,0.0,26.5,57.7
2020-09-30,Bandung,0.0,25.2,50.6
2020-10-01,Bandung,0.0,30.4,76.4
2020-10-02,Bandung,0.0,28.3,82.0
2020-10-03,Bandung,0.0,25.1,71.4
2020-10-04,Bandung,0.0,25.6,64.9
2020-10-05,Bandung,0.0,27.8,57.7
2020-10-06,Bandung,0.0,27.2,76.8
2020-10-07,Bandung,0.0,26.4,56.2
2020-10-08,Bandung,0.0,28.1,65.1
2020-10-09,Bandung,0.0,27.6,72.9
2020-10-10,Bandung,0.0,26.8,76.6
2020-10-11,Bandung,0.0,25.6,61.1
2020-10-12,Bandung,0.0,28.9,67.1
2020-10-13,Bandung,0.0,27.0,58.3
2020-10-14,Bandung,0.0,29.5,70.3
2020-10-15,Bandung,0.0,30.5,69.8
2020-10-16,Bandung,5.64,25.4,81.2
2020-10-17,Bandung,0.0,26.4,42.4
2020-10-18,Bandung,5.72,19.8,88.1
2020-10-19,Bandung,0.0,26.1,46.6
2020-10-20,Bandung,0.0,25.6,62.9
2020-10-21,Bandung,0.0,27.7,90.1
2020-10-22,Bandung,0.0,26.8,63.0
2020-10-23,Bandung,0.0,29.5,49.2
2020-10-24,Bandung,3.05,21.5,91.8
2020-10-25,Bandung,0.0,27.8,50.8
2020-10-26,Bandung,0.0,30.5,76.5
2020-10-27,Bandung,0.0,26.4,67.2
2020-10-28,Bandung,0.0,26.7,89.6
2020-10-29,Bandung,0.0,26.8,71.9
2020-10-30,Bandung,0.0,30.2,70.5
2020-10-31,Bandung,0.0,26.1,75.2
2020-11-01,Bandung,0.0,27.4,52.7
2020-11-02,Bandung,0.0,25.9,51.7
2020-11-03,Bandung,0.0,26.4,65.5
2020-11-04,Bandung,0.0,26.6,53.9
2020-11-05,Bandung,5.68,24.0,81.9
2020-11-06,Bandung,13.27,25.1,90.7
2020-11-07,Bandung,19.17,18.6,83.9
2020-11-08,Bandung,0.0,26.5,62.5
2020-11-09,Bandung,6.19,24.1,91.0
2020-11-10,Bandung,30.01,22.4,93.4
2020-11-11,Bandung,29.21,26.3,78.2
2020-11-12,Bandung,6.95,25.3,91.4
2020-11-13,Bandung,0.0,26.9,76.9
2020-11-14,Bandung,0.0,28.2,63.0
2020-11-15,Bandung,0.0,27.8,49.0
2020-11-16,Bandung,20.31,20.9,89.4
2020-11-17,Bandung,0.0,27.7,67.0
2020-11-18,Bandung,0.0,22.5,70.1
2020-11-19,Bandung,19.41,22.9,89.5
2020-11-20,Bandung,5.85,23.4,93.0
2020-11-21,Bandung,0.0,25.8,66.4
2020-11-22,Bandung,25.23,23.8,92.2
2020-11-23,Bandung,0.0,27.4,69.1
2020-11-24,Bandung,4.3,19.6,90.5
2020-11-25,Bandung,0.0,28.1,75.9
2020-11-26,Bandung,0.0,23.6,70.2
2020-11-27,Bandung,0.0,25.4,66.2
2020-11-28,Bandung,1.6,22.5,88.6
2020-11-29,Bandung,20.74,19.2,81.8
2020-11-30,Bandung,0.0,26.2,79.8
2020-12-01,Bandung,0.0,24.0,73.1
2020-12-02,Bandung,14.02,22.8,83.6
2020-12-03,Bandung,36.17,20.9,86.7
2020-12-04,Bandung,23.5,23.3,92.3
2020-12-05,Bandung,110.28,25.8,90.1
2020-12-06,Bandung,0.0,27.4,81.3
2020-12-07,Bandung,19.17,25.9,78.1
2020-12-08,Bandung,28.83,24.0,87.1
2020-12-09,Bandung,24.47,20.6,86.1
2020-12-10,Bandung,20.83,24.3,83.2
2020-12-11,Bandung,58.86,23.1,83.6
2020-12-12,Bandung,37.28,22.4,87.6
2020-12-13,Bandung,0.0,25.0,56.8
2020-12-14,Bandung,0.0,24.7,57.5
2020-12-15,Bandung,36.3,21.3,84.9
2020-12-16,Bandung,0.0,27.4,65.9
2020-12-17,Bandung,0.0,27.2,71.9
2020-12-18,Bandung,0.0,27.1,66.3
2020-12-19,Bandung,23.74,23.5,86.3
2020-12-20,Bandung,9.61,22.2,82.6
2020-12-21,Bandung,0.0,26.2,58.9
2020-12-22,Bandung,0.0,26.7,44.5
2020-12-23,Bandung,0.0,25.9,51.5
2020-12-24,Bandung,0.0,27.7,67.4
2020-12-25,Bandung,0.0,25.6,72.2
2020-12-26,Bandung,6.72,22.3,82.9
2020-12-27,Bandung,0.0,23.9,48.3
2020-12-28,Bandung,1.88,22.7,89.0
2020-12-29,Bandung,20.79,23.3,87.4
2020-12-30,Bandung,39.07,29.3,90.5
2020-12-31,Bandung,0.0,23.5,62.0
2021-01-01,Bandung,15.69,23.2,84.3
2021-01-02,Bandung,45.55,26.5,87.1
2021-01-03,Bandung,0.0,26.4,71.8
2021-01-04,Bandung,0.0,26.9,62.4
2021-01-05,Bandung,0.0,25.1,55.6
2021-01-06,Bandung,5.96,27.1,79.7
2021-01-07,Bandung,0.0,28.2,58.2
2021-01-08,Bandung,11.41,22.2,81.2
2021-01-09,Bandung,37.66,23.8,81.3
2021-01-10,Bandung,0.0,23.1,47.8
2021-01-11,Bandung,80.32,20.8,84.4
2021-01-12,Bandung,0.0,26.3,50.8
2021-01-13,Bandung,6.77,23.3,83.2
2021-01-14,Bandung,19.05,24.0,91.8
2021-01-15,Bandung,23.6,22.7,84.3
2021-01-16,Bandung,21.57,21.5,87.6
2021-01-17,Bandung,7.25,21.9,79.2
2021-01-18,Bandung,12.47,22.5,83.5
2021-01-19,Bandung,0.0,28.3,49.5
2021-01-20,Bandung,0.0,27.3,67.3
2021-01-21,Bandung,12.11,26.0,89.1
2021-01-22,Bandung,7.44,24.5,81.8
2021-01-23,Bandung,15.42,24.7,81.6
2021-01-24,Bandung,9.93,20.8,89.9
2021-01-25,Bandung,16.42,23.2,90.8
2021-01-26,Bandung,0.0,30.2,73.4
2021-01-27,Bandung,0.0,25.4,70.0
2021-01-28,Bandung,2.06,25.3,83.6
2021-01-29,Bandung,21.48,20.4,83.9
2021-01-30,Bandung,6.97,23.9,83.9
2021-01-31,Bandung,19.22,26.2,85.2
2021-02-01,Bandung,0.0,28.4,57.2
2021-02-02,Bandung,0.0,26.5,64.9
2021-02-03,Bandung,13.76,25.7,84.3
2021-02-04,Bandung,28.79,23.0,87.0
2021-02-05,Bandung,2.46,22.4,84.7
2021-02-06,Bandung,0.0,27.8,53.7
2021-02-07,Bandung,18.96,22.9,88.0
2021-02-08,Bandung,0.0,26.4,63.2
2021-02-09,Bandung,0.0,26.8,77.5
2021-02-10,Bandung,5.55,23.9,83.2
2021-02-11,Bandung,51.04,21.8,80.4
2021-02-12,Bandung,0.0,29.3,49.0
2021-02-13,Bandung,44.26,19.6,79.7
2021-02-14,Bandung,15.32,26.2,91.9
2021-02-15,Bandung,11.98,20.0,81.6
2021-02-16,Bandung,0.0,28.4,61.5
2021-02-17,Bandung,0.0,28.1,44.7
2021-02-18,Bandung,0.0,24.5,52.7
2021-02-19,Bandung,34.57,23.6,77.9
2021-02-20,Bandung,43.4,26.1,87.1
2021-02-21,Bandung,19.37,25.4,83.6
2021-02-22,Bandung,0.0,25.1,65.1
2021-02-23,Bandung,31.41,23.4,83.9
2021-02-24,Bandung,1.36,20.2,88.0
2021-02-25,Bandung,17.51,24.9,93.0
2021-02-26,Bandung,20.02,23.5,77.4
2021-02-27,Bandung,0.0,25.9,78.2
2021-02-28,Bandung,13.18,23.5,83.0
2021-03-01,Bandung,7.96,22.8,82.4
2021-03-02,Bandung,0.0,27.8,67.4
2021-03-03,Bandung,0.0,28.1,62.0
2021-03-04,Bandung,0.0,26.1,73.9
2021-03-05,Bandung,0.0,29.7,59.6
2021-03-06,Bandung,0.0,26.8,62.0
2021-03-07,Bandung,0.0,31.0,52.5
2021-03-08,Bandung,0.0,25.0,65.7
2021-03-09,Bandung,43.02,20.7,92.8
2021-03-10,Bandung,0.0,29.5,59.7
2021-03-11,Bandung,29.4,22.5,84.1
2021-03-12,Bandung,0.0,26.9,66.6
2021-03-13,Bandung,6.02,18.7,84.0
2021-03-14,Bandung,25.99,23.7,92.3
2021-03-15,Bandung,0.0,24.0,40.1
2021-03-16,Bandung,0.0,26.1,62.4
2021-03-17,Bandung,0.0,29.5,60.1
2021-03-18,Bandung,13.28,25.1,75.8
2021-03-19,Bandung,24.61,23.3,77.7
2021-03-20,Bandung,0.0,25.2,71.2
2021-03-21,Bandung,26.58,24.0,89.5
2021-03-22,Bandung,7.54,22.2,81.5
2021-03-23,Bandung,0.0,24.9,50.1
2021-03-24,Bandung,19.11,19.5,85.1
2021-03-25,Bandung,0.0,25.6,64.4
2021-03-26,Bandung,0.0,29.4,51.9
2021-03-27,Bandung,43.72,23.8,80.8
2021-03-28,Bandung,5.4,23.0,79.5
2021-03-29,Bandung,7.23,22.2,91.6
2021-03-30,Bandung,0.0,23.6,68.5
2021-03-31,Bandung,9.06,21.5,84.2
2021-04-01,Bandung,0.0,25.3,54.0
2021-04-02,Bandung,16.41,25.2,75.4
2021-04-03,Bandung,44.34,21.1,88.4
2021-04-04,Bandung,4.9,25.7,89.5
2021-04-05,Bandung,9.59,19.3,85.4
2021-04-06,Bandung,0.0,25.0,56.6
2021-04-07,Bandung,27.47,23.9,87.0
2021-04-08,Bandung,0.0,30.9,65.9
2021-04-09,Bandung,3.52,23.8,78.3
2021-04-10,Bandung,28.18,22.4,82.9
2021-04-11,Bandung,18.4,20.9,79.1
2021-04-12,Bandung,33.82,24.8,91.1
2021-04-13,Bandung,0.0,27.4,75.3
2021-04-14,Bandung,35.26,24.0,90.4
2021-04-15,Bandung,15.58,22.4,80.0
2021-04-16,Bandung,21.45,21.8,82.8
2021-04-17,Bandung,11.95,20.1,86.8
2021-04-18,Bandung,0.0,28.0,62.7
2021-04-19,Bandung,0.0,29.8,61.9
2021-04-20,Bandung,0.0,25.1,52.3
2021-04-21,Bandung,0.0,29.8,62.9
2021-04-22,Bandung,0.0,27.1,73.3
2021-04-23,Bandung,41.98,23.9,89.6
2021-04-24,Bandung,0.0,27.4,71.1
2021-04-25,Bandung,0.0,26.3,68.8
2021-04-26,Bandung,45.64,25.4,82.1
2021-04-27,Bandung,0.0,26.2,68.1
2021-04-28,Bandung,17.26,22.7,84.9
2021-04-29,Bandung,18.53,22.4,91.7
2021-04-30,Bandung,0.0,26.9,76.6
2021-05-01,Bandung,0.0,25.8,68.3
2021-05-02,Bandung,0.0,28.1,47.2
2021-05-03,Bandung,0.0,26.2,66.6
2021-05-04,Bandung,0.39,23.0,81.4
2021-05-05,Bandung,5.47,21.4,93.7
2021-05-06,Bandung,0.0,28.5,72.1
2021-05-07,Bandung,0.0,26.6,64.7
2021-05-08,Bandung,0.0,24.4,69.5
2021-05-09,Bandung,0.0,28.3,60.2
2021-05-10,Bandung,0.0,26.4,63.0
2021-05-11,Bandung,0.0,28.4,61.1
2021-05-12,Bandung,4.08,22.2,88.1
2021-05-13,Bandung,13.13,20.6,82.9
2021-05-14,Bandung,0.0,25.3,63.3
2021-05-15,Bandung,0.0,28.1,61.0
2021-05-16,Bandung,0.0,26.0,75.0
2021-05-17,Bandung,0.0,30.5,68.8
2021-05-18,Bandung,0.0,28.8,70.2
2021-05-19,Bandung,0.0,27.6,66.1
2021-05-20,Bandung,0.0,26.1,73.5
2021-05-21,Bandung,14.73,24.7,80.8
2021-05-22,Bandung,1.72,19.9,85.6
2021-05-23,Bandung,0.0,26.8,64.4
2021-05-24,Bandung,0.0,28.7,55.3
2021-05-25,Bandung,0.0,27.2,49.1
2021-05-26,Bandung,6.55,23.8,84.2
2021-05-27,Bandung,0.0,25.7,67.3
2021-05-28,Bandung,0.0,27.3,80.4
2021-05-29,Bandung,0.0,29.1,63.0
2021-05-30,Bandung,0.0,28.5,61.7
2021-05-31,Bandung,0.0,28.1,52.5
2021-06-01,Bandung,3.12,23.7,92.2
2021-06-02,Bandung,0.0,23.3,64.5
2021-06-03,Bandung,5.67,19.7,95.5
2021-06-04,Bandung,0.0,22.7,65.3
2021-06-05,Bandung,0.0,29.1,66.2
2021-06-06,Bandung,0.0,28.2,60.6
2021-06-07,Bandung,0.0,28.0,52.6
2021-06-08,Bandung,0.0,26.7,77.0
2021-06-09,Bandung,0.0,26.6,56.8
2021-06-10,Bandung,0.0,26.1,68.9
2021-06-11,Bandung,0.0,29.4,51.7
2021-06-12,Bandung,0.0,27.1,81.7
2021-06-13,Bandung,0.0,24.9,63.3
2021-06-14,Bandung,0.0,30.7,74.9
2021-06-15,Bandung,0.0,23.3,57.2
2021-06-16,Bandung,0.0,26.2,73.3
2021-06-17,Bandung,0.0,24.8,62.3
2021-06-18,Bandung,0.0,29.0,62.5
2021-06-19,Bandung,2.96,23.1,94.2
2021-06-20,Bandung,9.31,22.6,83.0
2021-06-21,Bandung,0.0,31.0,76.8
2021-06-22,Bandung,0.0,25.2,56.8
2021-06-23,Bandung,5.4,25.1,85.9
2021-06-24,Bandung,0.0,26.7,54.9
2021-06-25,Bandung,0.0,30.4,73.2
2021-06-26,Bandung,0.0,26.1,58.8
2021-06-27,Bandung,0.71,21.1,89.6
2021-06-28,Bandung,0.0,29.8,63.7
2021-06-29,Bandung,0.0,25.6,77.3
2021-06-30,Bandung,0.0,27.7,65.7
2021-07-01,Bandung,0.0,26.6,68.4
2021-07-02,Bandung,0.0,26.1,85.1
2021-07-03,Bandung,0.0,25.1,55.5
2021-07-04,Bandung,3.22,21.4,80.7
2021-07-05,Bandung,0.0,27.5,69.7
2021-07-06,Bandung,0.0,27.2,63.9
2021-07-07,Bandung,0.0,24.4,61.2
2021-07-08,Bandung,0.0,25.9,53.7
2021-07-09,Bandung,0.0,26.9,48.9
2021-07-10,Bandung,7.1,20.8,83.3
2021-07-11,Bandung,0.0,28.6,86.4
2021-07-12,Bandung,0.0,29.3,49.3
2021-07-13,Bandung,0.0,27.7,80.9
2021-07-14,Bandung,0.0,28.8,61.9
2021-07-15,Bandung,3.67,23.1,80.1
2021-07-16,Bandung,0.0,26.9,66.2
2021-07-17,Bandung,0.0,28.9,66.9
2021-07-18,Bandung,0.0,26.2,67.2
2021-07-19,Bandung,0.0,31.8,50.7
2021-07-20,Bandung,0.0,28.0,48.1
2021-07-21,Bandung,0.0,28.6,60.5
2021-07-22,Bandung,0.0,27.8,53.3
2021-07-23,Bandung,0.0,29.3,68.6
2021-07-24,Bandung,2.73,23.4,89.5
2021-07-25,Bandung,0.0,28.2,51.6
2021-07-26,Bandung,0.0,25.3,85.4
2021-07-27,Bandung,0.0,25.7,68.0
2021-07-28,Bandung,0.0,26.9,50.9
2021-07-29,Bandung,0.0,22.8,63.2
2021-07-30,Bandung,0.73,23.7,84.3
2021-07-31,Bandung,0.0,24.1,68.1
2021-08-01,Bandung,0.0,27.4,63.4
2021-08-02,Bandung,0.0,26.6,76.2
2021-08-03,Bandung,0.0,28.4,79.2
2021-08-04,Bandung,0.0,27.3,71.1
2021-08-05,Bandung,0.0,23.3,79.5
2021-08-06,Bandung,2.78,22.2,84.4
2021-08-07,Bandung,0.0,25.2,67.7
2021-08-08,Bandung,0.0,25.0,77.2
2021-08-09,Bandung,0.0,28.3,79.8
2021-08-10,Bandung,0.0,26.5,40.6
2021-08-11,Bandung,0.0,26.2,51.2
2021-08-12,Bandung,0.0,28.5,72.6
2021-08-13,Bandung,0.0,23.2,49.8
2021-08-14,Bandung,0.0,23.7,62.9
2021-08-15,Bandung,0.0,32.1,62.7
2021-08-16,Bandung,6.26,22.7,91.0
2021-08-17,Bandung,0.0,24.0,65.4
2021-08-18,Bandung,0.0,23.4,70.4
2021-08-19,Bandung,0.0,25.4,53.9
2021-08-20,Bandung,0.0,29.7,54.5
2021-08-21,Bandung,0.0,28.4,64.3
2021-08-22,Bandung,0.0,27.9,67.6
2021-08-23,Bandung,0.0,24.9,71.4
2021-08-24,Bandung,6.65,23.9,78.9
2021-08-25,Bandung,0.0,25.5,62.0
2021-08-26,Bandung,10.88,23.0,78.6
2021-08-27,Bandung,0.0,29.3,60.8
2021-08-28,Bandung,0.0,31.1,69.2
2021-08-29,Bandung,2.76,24.8,87.0
2021-08-30,Bandung,0.0,27.9,45.1
2021-08-31,Bandung,0.0,28.1,71.5
2021-09-01,Bandung,11.27,22.6,82.6
2021-09-02,Bandung,0.0,27.3,67.8
2021-09-03,Bandung,0.0,26.4,72.7
2021-09-04,Bandung,2.76,20.2,80.7
2021-09-05,Bandung,0.0,27.5,83.2
2021-09-06,Bandung,0.0,28.4,47.3
2021-09-07,Bandung,0.0,21.0,57.8
2021-09-08,Bandung,0.0,26.4,80.9
2021-09-09,Bandung,0.0,28.7,53.7
2021-09-10,Bandung,0.0,28.7,68.7
2021-09-11,Bandung,0.0,29.4,48.2
2021-09-12,Bandung,0.9,23.4,72.6
2021-09-13,Bandung,0.0,28.6,73.2
2021-09-14,Bandung,0.0,27.7,79.3
2021-09-15,Bandung,0.0,27.7,64.5
2021-09-16,Bandung,5.5,24.9,87.5
2021-09-17,Bandung,0.0,23.9,71.2
2021-09-18,Bandung,0.0,27.3,74.8
2021-09-19,Bandung,0.0,27.0,71.1
2021-09-20,Bandung,0.0,25.9,58.0
2021-09-21,Bandung,0.0,28.5,67.1
2021-09-22,Bandung,0.0,27.2,65.0
2021-09-23,Bandung,0.0,28.5,61.3
2021-09-24,Bandung,0.0,25.4,60.4
2021-09-25,Bandung,0.0,22.0,54.6
2021-09-26,Bandung,0.0,28.0,58.5
2021-09-27,Bandung,0.0,25.6,74.8
2021-09-28,Bandung,0.0,26.1,61.5
2021-09-29,Bandung,0.0,30.1,73.0
2021-09-30,Bandung,0.0,25.0,52.8
2021-10-01,Bandung,0.0,24.7,58.9
2021-10-02,Bandung,0.0,26.1,62.6
2021-10-03,Bandung,0.0,26.2,70.0
2021-10-04,Bandung,2.02,24.4,88.0
2021-10-05,Bandung,0.0,28.1,56.4
2021-10-06,Bandung,3.04,24.1,95.3
2021-10-07,Bandung,0.0,27.8,69.4
2021-10-08,Bandung,6.13,20.9,83.0
2021-10-09,Bandung,0.0,28.6,65.6
2021-10-10,Bandung,0.0,24.5,53.2
2021-10-11,Bandung,0.0,22.0,84.0
2021-10-12,Bandung,1.14,20.8,93.6
2021-10-13,Bandung,3.62,23.1,79.0
2021-10-14,Bandung,5.79,22.7,83.3
2021-10-15,Bandung,13.15,24.8,83.2
2021-10-16,Bandung,3.51,22.1,83.6
2021-10-17,Bandung,0.0,29.2,78.8
2021-10-18,Bandung,0.0,24.8,64.6
2021-10-19,Bandung,0.0,29.2,80.8
2021-10-20,Bandung,0.0,29.1,79.1
2021-10-21,Bandung,0.0,29.8,69.3
2021-10-22,Bandung,0.0,28.3,67.9
2021-10-23,Bandung,0.0,28.4,74.0
2021-10-24,Bandung,1.65,23.5,84.7
2021-10-25,Bandung,4.32,22.5,84.6
2021-10-26,Bandung,0.0,25.3,62.7
2021-10-27,Bandung,0.0,27.3,67.7
2021-10-28,Bandung,0.0,25.6,56.5
2021-10-29,Bandung,0.0,28.3,68.6
2021-10-30,Bandung,0.0,24.5,45.9
2021-10-31,Bandung,12.73,18.9,84.0
2021-11-01,Bandung,2.62,22.6,91.5
2021-11-02,Bandung,0.0,26.4,70.4
2021-11-03,Bandung,7.62,21.1,81.8
2021-11-04,Bandung,19.84,25.8,88.8
2021-11-05,Bandung,0.0,24.9,57.2
2021-11-06,Bandung,18.64,24.6,82.6
2021-11-07,Bandung,16.54,21.2,88.5
2021-11-08,Bandung,0.0,26.3,77.7
2021-11-09,Bandung,0.0,30.3,56.0
2021-11-10,Bandung,0.0,24.7,61.9
2021-11-11,Bandung,24.42,23.5,82.2
2021-11-12,Bandung,7.95,24.5,80.6
2021-11-13,Bandung,42.87,23.4,93.2
2021-11-14,Bandung,0.0,29.0,45.0
2021-11-15,Bandung,0.0,25.6,57.2
2021-11-16,Bandung,35.73,23.3,80.7
2021-11-17,Bandung,37.39,21.5,88.9
2021-11-18,Bandung,30.01,21.8,92.3
2021-11-19,Bandung,29.71,23.1,87.6
2021-11-20,Bandung,7.25,23.2,93.7
2021-11-21,Bandung,0.0,28.5,79.8
2021-11-22,Bandung,16.2,20.7,89.1
2021-11-23,Bandung,32.1,24.0,82.3
2021-11-24,Bandung,7.35,22.1,88.1
2021-11-25,Bandung,57.69,23.2,83.9
2021-11-26,Bandung,0.0,27.2,58.3
2021-11-27,Bandung,23.19,23.4,86.3
2021-11-28,Bandung,38.22,25.2,77.6
2021-11-29,Bandung,13.96,19.6,88.7
2021-11-30,Bandung,0.0,27.3,73.9
2021-12-01,Bandung,51.87,22.3,83.9
2021-12-02,Bandung,0.0,26.1,53.8
2021-12-03,Bandung,14.16,22.5,83.0
2021-12-04,Bandung,0.0,29.1,58.4
2021-12-05,Bandung,6.26,25.8,88.0
2021-12-06,Bandung,25.66,23.4,88.9
2021-12-07,Bandung,44.65,20.5,83.4
2021-12-08,Bandung,0.0,26.8,81.0
2021-12-09,Bandung,0.0,27.6,48.7
2021-12-10,Bandung,0.0,22.8,58.3
2021-12-11,Bandung,23.81,21.9,95.2
2021-12-12,Bandung,13.96,22.4,85.6
2021-12-13,Bandung,0.0,25.9,71.6
2021-12-14,Bandung,74.37,22.0,83.6
2021-12-15,Bandung,15.08,22.8,87.6
2021-12-16,Bandung,18.9,20.7,80.7
2021-12-17,Bandung,13.38,19.6,81.5
2021-12-18,Bandung,0.0,26.6,72.5
2021-12-19,Bandung,27.3,22.1,84.2
2021-12-20,Bandung,5.71,23.1,80.7
2021-12-21,Bandung,32.87,22.5,88.0
2021-12-22,Bandung,0.0,25.8,50.1
2021-12-23,Bandung,14.58,24.1,72.7
2021-12-24,Bandung,0.0,24.9,59.9
2021-12-25,Bandung,38.4,24.9,95.0
2021-12-26,Bandung,0.0,24.9,50.8
2021-12-27,Bandung,0.0,27.4,67.4
2021-12-28,Bandung,41.34,20.4,79.6
2021-12-29,Bandung,0.0,28.3,76.4
2021-12-30,Bandung,8.03,22.5,83.3
2021-12-31,Bandung,25.09,25.9,94.4
2022-01-01,Bandung,0.0,27.6,67.1
2022-01-02,Bandung,0.84,23.0,90.5
2022-01-03,Bandung,16.91,19.2,80.2
2022-01-04,Bandung,66.64,23.7,85.7
2022-01-05,Bandung,40.46,21.7,85.4
2022-01-06,Bandung,94.6,21.0,80.5
2022-01-07,Bandung,6.09,22.8,80.8
2022-01-08,Bandung,0.0,24.0,73.4
2022-01-09,Bandung,64.43,24.5,82.6
2022-01-10,Bandung,24.25,24.5,92.1
2022-01-11,Bandung,29.26,23.0,87.6
2022-01-12,Bandung,8.58,22.5,88.1
2022-01-13,Bandung,0.0,26.1,64.7
2022-01-14,Bandung,0.0,25.4,65.3
2022-01-15,Bandung,25.52,22.7,82.9
2022-01-16,Bandung,0.0,26.8,67.6
2022-01-17,Bandung,0.0,24.4,57.4
2022-01-18,Bandung,0.0,28.1,75.0
2022-01-19,Bandung,22.39,25.1,86.2
2022-01-20,Bandung,0.0,28.1,84.4
2022-01-21,Bandung,10.18,21.5,80.6
2022-01-22,Bandung,14.52,27.1,80.7
2022-01-23,Bandung,0.0,30.8,55.2
2022-01-24,Bandung,0.0,26.5,76.8
2022-01-25,Bandung,0.0,27.5,52.3
2022-01-26,Bandung,0.0,28.6,65.3
2022-01-27,Bandung,109.02,22.0,89.3
2022-01-28,Bandung,9.55,25.4,76.7
2022-01-29,Bandung,0.0,28.7,66.2
2022-01-30,Bandung,0.0,29.1,62.2
2022-01-31,Bandung,26.15,23.1,89.9
2022-02-01,Bandung,0.0,27.9,57.3
2022-02-02,Bandung,10.69,20.5,83.0
2022-02-03,Bandung,11.5,19.0,88.1
2022-02-04,Bandung,0.0,25.7,51.9
2022-02-05,Bandung,0.0,30.1,66.4
2022-02-06,Bandung,3.71,18.9,86.3
2022-02-07,Bandung,12.42,23.2,86.2
2022-02-08,Bandung,0.0,24.5,71.1
2022-02-09,Bandung,6.29,21.5,83.9
2022-02-10,Bandung,17.8,23.1,81.0
2022-02-11,Bandung,30.68,22.7,84.3
2022-02-12,Bandung,0.0,27.2,53.7
